time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9214	-5.94428	4.78941	2.201	-0.568361	lidar	2.69431	-25.146	-5.91902	-24.955	-5.97587	1.87735	-1.15101
1477010461750000	-25.0523	-5.73987	4.79411	2.17045	-0.566747	radar	1.8569	-24.8975	-5.02285	-25.094	-5.7802	1.85395	-1.13656
1477010461800000	-25.1851	-5.56746	4.76362	2.15	-0.559381	lidar	0.354684	-25.1941	-5.64372	-25.2276	-5.58079	1.83065	-1.12195
1477010461850000	-25.3385	-5.38254	4.77297	2.1442	-0.51876	radar	1.32713	-25.5328	-5.4399	-25.3556	-5.37777	1.80745	-1.10719
1477010461900000	-25.4821	-5.15932	4.81249	2.11733	-0.51839	lidar	0.617949	-25.5712	-5.10241	-25.4779	-5.1713	1.78435	-1.09229
1477010461950000	-25.6139	-4.98202	4.79067	2.11455	-0.474468	radar	6.37113	-25.0178	-6.55904	-25.5946	-4.96152	1.76135	-1.07726
1477010462000000	-25.7283	-4.80828	4.74531	2.09698	-0.469326	lidar	0.565077	-25.6952	-4.89995	-25.7055	-4.7486	1.73844	-1.06211
1477010462050000	-25.8491	-4.60284	4.74956	2.07891	-0.457312	radar	0.214331	-25.8162	-4.40681	-25.8105	-4.53268	1.71563	-1.04685
1477010462100000	-25.961	-4.36105	4.79019	2.04787	-0.464936	lidar	0.540056	-25.9516	-4.26659	-25.9096	-4.31392	1.69292	-1.03148
1477010462150000	-26.07	-4.13965	4.79224	2.00349	-0.518871	radar	11.1128	-26.8953	-4.43966	-26.0027	-4.0925	1.6703	-1.01601
1477010462200000	-26.1608	-3.85802	4.86832	1.96154	-0.533982	lidar	2.04536	-26.1198	-3.67723	-26.0897	-3.86856	1.64778	-1.00046
1477010462250000	-26.2347	-3.6205	4.86922	1.90977	-0.588826	radar	3.52483	-26.5652	-3.85723	-26.1706	-3.64227	1.62536	-0.984821
1477010462300000	-26.2632	-3.35373	4.88611	1.85774	-0.612331	lidar	4.39396	-25.9974	-3.24722	-26.2453	-3.4138	1.60303	-0.969111
1477010462350000	-26.3128	-3.10951	4.88952	1.81195	-0.641735	radar	0.486191	-26.2976	-3.01078	-26.3138	-3.18332	1.58079	-0.953336
1477010462400000	-26.3371	-2.87333	4.87024	1.77031	-0.652505	lidar	1.40091	-26.1741	-2.87885	-26.376	-2.95098	1.55865	-0.937505
1477010462450000	-26.3954	-2.64674	4.85879	1.74844	-0.634937	radar	1.42907	-26.4681	-3.44967	-26.4319	-2.71697	1.53661	-0.921626
1477010462500000	-26.4719	-2.48939	4.76179	1.74058	-0.613878	lidar	5.82164	-26.674	-2.73852	-26.4815	-2.48143	1.51465	-0.905707
1477010462550000	-26.5274	-2.25431	4.76826	1.72445	-0.585158	radar	1.01317	-26.657	-1.72382	-26.5247	-2.24456	1.49279	-0.889755
1477010462600000	-26.5774	-2.05661	4.72082	1.7054	-0.576319	lidar	1.24706	-26.6691	-2.17333	-26.5616	-2.0065	1.47103	-0.873778
1477010462650000	-26.6086	-1.82011	4.72327	1.68625	-0.551544	radar	1.99709	-26.3248	-1.32261	-26.5921	-1.76744	1.44935	-0.857785
1477010462700000	-26.6064	-1.57221	4.73337	1.64829	-0.562125	lidar	1.119	-26.4671	-1.53207	-26.6161	-1.52753	1.42777	-0.841783
1477010462750000	-26.6035	-1.34148	4.72299	1.60582	-0.591328	radar	1.68235	-26.4998	-2.19525	-26.6338	-1.28695	1.40628	-0.825781
1477010462800000	-26.6069	-1.11469	4.70932	1.57642	-0.591617	lidar	0.0491557	-26.5998	-1.14277	-26.6451	-1.04586	1.38489	-0.809784
1477010462850000	-26.6363	-0.889325	4.70048	1.56164	-0.571781	radar	5.16786	-27.2008	-1.67678	-26.65	-0.804425	1.36358	-0.793802
1477010462900000	-26.6473	-0.640011	4.72487	1.53836	-0.565364	lidar	0.52757	-26.7355	-0.59539	-26.6485	-0.562812	1.34237	-0.777843
1477010462950000	-26.6346	-0.398525	4.73748	1.50004	-0.590605	radar	2.24486	-26.9891	0.0351491	-26.6406	-0.321181	1.32125	-0.761912
1477010463000000	-26.5891	-0.107841	4.8153	1.45991	-0.599289	lidar	2.61104	-26.4553	0.0602653	-26.6264	-0.0796947	1.30022	-0.746018
1477010463050000	-26.5697	0.131153	4.81874	1.43065	-0.603823	radar	2.75396	-26.9537	0.136944	-26.6059	0.161489	1.27928	-0.730167
1477010463100000	-26.5462	0.420128	4.89466	1.40549	-0.596064	lidar	1.71973	-26.6201	0.57588	-26.5792	0.402213	1.25843	-0.714368
1477010463150000	-26.5342	0.658102	4.88365	1.39722	-0.557362	radar	1.7888	-26.8241	0.381508	-26.5462	0.642323	1.23768	-0.698628
1477010463200000	-26.5267	0.937943	4.94158	1.38404	-0.540181	lidar	3.05615	-26.7293	1.06082	-26.5069	0.881666	1.21702	-0.682952
1477010463250000	-26.489	1.19589	4.95397	1.37768	-0.49151	radar	7.1305	-25.9562	2.60409	-26.4616	1.12009	1.19645	-0.667349
1477010463300000	-26.4322	1.43431	4.94876	1.35069	-0.494165	lidar	0.068412	-26.3986	1.42212	-26.4101	1.35745	1.17597	-0.651826
1477010463350000	-26.3934	1.65429	4.91127	1.3387	-0.469703	radar	8.32236	-26.5072	-0.563929	-26.3526	1.59361	1.15559	-0.636387
1477010463400000	-26.3384	1.86781	4.87452	1.31536	-0.470431	lidar	0.353061	-26.3594	1.79315	-26.2891	1.82841	1.1353	-0.621042
1477010463450000	-26.2703	2.09912	4.8723	1.28687	-0.48139	radar	0.239416	-26.3475	1.82827	-26.2197	2.06173	1.11511	-0.605796
1477010463500000	-26.2079	2.29535	4.81709	1.26325	-0.482108	lidar	0.818662	-26.2502	2.18481	-26.1444	2.29342	1.09501	-0.590655
1477010463550000	-26.1452	2.52378	4.80663	1.25262	-0.453097	radar	0.777185	-26.069	2.27896	-26.0633	2.52336	1.07501	-0.575626
1477010463600000	-26.0668	2.76495	4.82696	1.23088	-0.451716	lidar	0.10499	-26.0641	2.80701	-25.9765	2.75141	1.0551	-0.560715
1477010463650000	-25.9716	2.98757	4.83682	1.18896	-0.496514	radar	2.90779	-26.3234	3.02388	-25.884	2.97746	1.0353	-0.545928
1477010463700000	-25.8706	3.26297	4.91444	1.16666	-0.492309	lidar	1.53259	-25.8345	3.42005	-25.786	3.20139	1.01559	-0.53127
1477010463750000	-25.7876	3.49236	4.91663	1.1472	-0.488591	radar	2.13934	-26.1824	3.73376	-25.6826	3.42306	0.995982	-0.516749
1477010463800000	-25.6818	3.69529	4.88934	1.11962	-0.492482	lidar	0.225732	-25.6666	3.63509	-25.5737	3.64238	0.976476	-0.502369
1477010463850000	-25.565	3.90347	4.88018	1.08864	-0.503432	radar	1.13467	-25.5773	3.13316	-25.4596	3.85924	0.957073	-0.488137
1477010463900000	-25.4976	4.08629	4.8146	1.07518	-0.492556	lidar	3.81147	-25.7492	3.99967	-25.3402	4.07353	0.937775	-0.474056
1477010463950000	-25.3743	4.28896	4.80845	1.04599	-0.499744	radar	0.611063	-25.3516	3.75691	-25.2157	4.28514	0.918583	-0.460133
1477010464000000	-25.2148	4.50552	4.84039	1.01056	-0.510071	lidar	2.00897	-25.0214	4.52803	-25.0862	4.49399	0.899499	-0.446373
1477010464050000	-25.0644	4.70248	4.83077	0.986643	-0.493581	radar	8.95016	-24.2719	4.30917	-24.9518	4.69998	0.880524	-0.432781
1477010464100000	-24.9459	4.89688	4.81415	0.966523	-0.489145	lidar	0.44077	-25.0363	4.88499	-24.8126	4.90303	0.86166	-0.419361
1477010464150000	-24.7899	5.08809	4.81588	0.93667	-0.493137	radar	2.30865	-24.3609	4.95947	-24.6686	5.10304	0.84291	-0.406119
1477010464200000	-24.6221	5.30005	4.85613	0.908741	-0.495607	lidar	0.909287	-24.5041	5.35293	-24.5201	5.29995	0.824275	-0.393058
1477010464250000	-24.4502	5.47791	4.86785	0.86515	-0.532002	radar	0.934576	-24.4379	5.24592	-24.367	5.49367	0.805758	-0.380184
1477010464300000	-24.2633	5.65033	4.87204	0.828044	-0.543108	lidar	1.22624	-24.1159	5.61152	-24.2095	5.68415	0.787361	-0.3675
1477010464350000	-24.0975	5.8122	4.86156	0.79177	-0.563159	radar	3.2009	-24.5638	4.75836	-24.0477	5.8713	0.769086	-0.35501
1477010464400000	-23.9235	5.97278	4.84988	0.760933	-0.566382	lidar	0.0534974	-23.9153	5.94377	-23.8818	6.05508	0.750936	-0.342719
1477010464450000	-23.7796	6.1599	4.81063	0.770279	-0.489674	radar	4.76055	-23.5491	6.44495	-23.7117	6.23542	0.732913	-0.33063
1477010464500000	-23.6121	6.31576	4.79372	0.745268	-0.490772	lidar	0.102794	-23.6471	6.29102	-23.5377	6.41227	0.71502	-0.318746
1477010464550000	-23.463	6.49109	4.77133	0.742298	-0.452394	radar	1.83714	-23.7544	6.53746	-23.3598	6.58559	0.69726	-0.30707
1477010464600000	-23.2396	6.70972	4.87929	0.723843	-0.444792	lidar	4.24466	-23.0099	6.86182	-23.1781	6.75533	0.679636	-0.295607
1477010464650000	-23.0441	6.85227	4.86133	0.698446	-0.441048	radar	5.55105	-22.7862	5.74144	-22.9928	6.92146	0.66215	-0.284359
1477010464700000	-22.831	7.02391	4.90353	0.674856	-0.441633	lidar	1.02079	-22.6991	7.063	-22.804	7.08393	0.644806	-0.273329
1477010464750000	-22.6191	7.15873	4.91086	0.638569	-0.464227	radar	1.52972	-22.418	6.76159	-22.6117	7.24273	0.627606	-0.262519
1477010464800000	-22.4339	7.30447	4.90025	0.619202	-0.460356	lidar	0.296471	-22.5083	7.31524	-22.4161	7.39781	0.610555	-0.251932
1477010464850000	-22.2051	7.42962	4.94139	0.569581	-0.513463	radar	2.56734	-22.0543	7.85452	-22.2173	7.54917	0.593655	-0.24157
1477010464900000	-22.024	7.59203	4.94717	0.56055	-0.495381	lidar	2.12517	-22.1947	7.69478	-22.0154	7.69679	0.576909	-0.231435
1477010464950000	-21.8401	7.76251	4.93517	0.568353	-0.438735	radar	5.78481	-21.6178	9.0351	-21.8105	7.84064	0.560322	-0.221529
1477010465000000	-21.6324	7.90531	4.94597	0.550788	-0.433712	lidar	0.0832307	-21.6473	7.94	-21.6026	7.98072	0.543896	-0.211854
1477010465050000	-21.4415	8.04076	4.92323	0.541022	-0.413647	radar	1.64332	-21.8637	7.78661	-21.392	8.11703	0.527635	-0.202411
1477010465100000	-21.2148	8.07894	4.85483	0.488249	-0.450073	lidar	4.48127	-21.0852	7.8323	-21.1787	8.24957	0.511544	-0.193202
1477010465150000	-21.0231	8.23498	4.82991	0.504037	-0.378855	radar	6.37048	-20.5503	9.28616	-20.9628	8.37833	0.495624	-0.184227
1477010465200000	-20.8445	8.38674	4.82819	0.504658	-0.357444	lidar	3.0994	-21.0519	8.50983	-20.7445	8.50333	0.479882	-0.175488
1477010465250000	-20.6035	8.49702	4.87473	0.470209	-0.389773	radar	4.3934	-19.9265	9.40847	-20.5237	8.62457	0.464319	-0.166984
1477010465300000	-20.3552	8.63298	4.93235	0.45492	-0.384033	lidar	1.34134	-20.21	8.68914	-20.3006	8.74206	0.448941	-0.158718
1477010465350000	-20.1562	8.76567	4.90087	0.462854	-0.333433	radar	1.84301	-20.2277	8.8532	-20.0754	8.85583	0.433751	-0.150688
1477010465400000	-19.9567	8.86776	4.87341	0.447792	-0.332174	lidar	0.60152	-20.0633	8.86724	-19.848	8.96589	0.418753	-0.142894
1477010465450000	-19.7565	8.9894	4.84229	0.452518	-0.291362	radar	1.42419	-19.9264	8.7818	-19.6186	9.07227	0.403951	-0.135338
1477010465500000	-19.534	9.06117	4.81996	0.425381	-0.30546	lidar	0.644864	-19.4861	8.96664	-19.3873	9.17499	0.38935	-0.128018
1477010465550000	-19.2942	9.16828	4.85925	0.40613	-0.315751	radar	4.42172	-18.5719	10.2069	-19.1542	9.27409	0.374953	-0.120934
1477010465600000	-19.0097	9.25712	4.92501	0.378611	-0.327608	lidar	5.96998	-18.6786	9.19191	-18.9193	9.36959	0.360764	-0.114085
1477010465650000	-18.7921	9.34148	4.91089	0.360727	-0.331909	radar	1.68549	-19.2825	8.98189	-18.6827	9.46154	0.346788	-0.10747
1477010465700000	-18.538	9.44266	4.95165	0.346741	-0.328378	lidar	0.745316	-18.4242	9.46852	-18.4446	9.54997	0.333028	-0.101089
1477010465750000	-18.273	9.47219	4.98525	0.289887	-0.397315	radar	5.84857	-18.1634	8.72444	-18.2049	9.63492	0.31949	-0.0949386
1477010465800000	-17.9838	9.60056	5.08842	0.286053	-0.377773	lidar	3.4434	-17.7736	9.72478	-17.9639	9.71643	0.306177	-0.0890185
1477010465850000	-17.739	9.69206	5.07843	0.286307	-0.339774	radar	2.86897	-17.2296	9.97767	-17.7214	9.79457	0.293093	-0.0833268
1477010465900000	-17.465	9.80023	5.1414	0.280637	-0.325993	lidar	1.24629	-17.3436	9.88109	-17.4777	9.86936	0.280243	-0.0778614
1477010465950000	-17.2174	9.87651	5.14916	0.265915	-0.325908	radar	0.459576	-17.1554	10.212	-17.2328	9.94087	0.267631	-0.0726202
1477010466000000	-16.9462	10.0003	5.21481	0.269704	-0.302513	lidar	1.51587	-16.8876	10.145	-16.9868	10.0091	0.255261	-0.0676008
1477010466050000	-16.6914	10.067	5.21906	0.253558	-0.304126	radar	0.0655862	-16.5958	10.1078	-16.7396	10.0743	0.243136	-0.0628006
1477010466100000	-16.4433	10.1747	5.24075	0.25577	-0.284641	lidar	1.31263	-16.5153	10.3091	-16.4915	10.1363	0.231263	-0.0582168
1477010466150000	-16.1864	10.2426	5.25326	0.239682	-0.29111	radar	0.544072	-16.09	10.5824	-16.2424	10.1952	0.219643	-0.0538466
1477010466200000	-15.9495	10.2682	5.20887	0.213416	-0.304593	lidar	0.63112	-16.0059	10.1843	-15.9924	10.2511	0.208282	-0.0496867
1477010466250000	-15.7012	10.3346	5.19743	0.208388	-0.286043	radar	0.276957	-15.7234	10.41	-15.7416	10.3041	0.197183	-0.0457339
1477010466300000	-15.4778	10.329	5.12506	0.174503	-0.308712	lidar	1.71219	-15.5699	10.1904	-15.4899	10.3543	0.186351	-0.0419846
1477010466350000	-15.1843	10.3509	5.20125	0.134359	-0.356953	radar	7.83412	-14.2385	10.9109	-15.2376	10.4016	0.175789	-0.0384351
1477010466400000	-14.9236	10.4061	5.21685	0.125076	-0.347145	lidar	0.266149	-14.9365	10.4722	-14.9846	10.4462	0.165502	-0.0350815
1477010466450000	-14.6785	10.4437	5.15904	0.12776	-0.299313	radar	6.53864	-14.724	9.63506	-14.7309	10.4882	0.155493	-0.0319198
1477010466500000	-14.434	10.4099	5.11293	0.0879178	-0.328156	lidar	2.12602	-14.4088	10.222	-14.4766	10.5276	0.145766	-0.0289457
1477010466550000	-14.1735	10.4358	5.11663	0.0757564	-0.319517	radar	0.579456	-13.9005	10.5238	-14.2218	10.5645	0.136324	-0.0261548
1477010466600000	-13.8707	10.585	5.23684	0.110603	-0.259354	lidar	7.95131	-13.8049	10.9383	-13.9665	10.5989	0.127172	-0.0235425
1477010466650000	-13.6145	10.6486	5.21423	0.126213	-0.20572	radar	2.16035	-13.3956	10.7857	-13.7107	10.631	0.118313	-0.0211041
1477010466700000	-13.3633	10.6474	5.19078	0.103149	-0.22052	lidar	0.546742	-13.3556	10.5517	-13.4545	10.6608	0.10975	-0.0188347
1477010466750000	-13.0999	10.6737	5.20135	0.0910333	-0.223577	radar	0.209918	-12.9374	10.8137	-13.1979	10.6884	0.101487	-0.0167293
1477010466800000	-12.8443	10.7679	5.22597	0.108408	-0.191188	lidar	3.97747	-12.9591	11.0099	-12.9409	10.7138	0.0935269	-0.0147826
1477010466850000	-12.5789	10.8202	5.23467	0.112837	-0.168882	radar	1.40319	-12.2518	11.2495	-12.6836	10.7373	0.0858731	-0.0129893
1477010466900000	-12.3424	10.7867	5.17858	0.0808269	-0.195662	lidar	1.95677	-12.3713	10.6091	-12.426	10.7587	0.0785286	-0.0113439
1477010466950000	-12.0844	10.8255	5.17057	0.0854631	-0.168889	radar	0.614723	-11.9352	10.9161	-12.1681	10.7783	0.0714965	-0.0098407
1477010467000000	-11.8371	10.8893	5.1733	0.0939094	-0.150017	lidar	2.04412	-11.9451	11.0515	-11.91	10.7961	0.0647797	-0.00847403
1477010467050000	-11.5604	10.9103	5.19905	0.0848062	-0.151978	radar	2.64656	-10.9703	10.9676	-11.6516	10.8121	0.0583809	-0.00723797
1477010467100000	-11.33	10.9248	5.15811	0.0752677	-0.15436	lidar	0.856878	-11.4548	10.9407	-11.393	10.8265	0.0523028	-0.00612651
1477010467150000	-11.0661	10.857	5.19883	0.00310145	-0.273602	radar	9.73362	-11.3472	10.5111	-11.1342	10.8394	0.046548	-0.00513352
1477010467200000	-10.7769	10.8279	5.22905	-0.0218638	-0.285819	lidar	2.73374	-10.6009	10.6822	-10.8753	10.8509	0.0411189	-0.00425277
1477010467250000	-10.5212	10.8243	5.22012	-0.0334669	-0.28114	radar	0.17678	-10.6563	10.8369	-10.6161	10.8609	0.0360177	-0.00347791
1477010467300000	-10.287	10.8187	5.18555	-0.0456837	-0.279565	lidar	1.01998	-10.4142	10.8747	-10.3569	10.8697	0.0312467	-0.00280251
1477010467350000	-10.0368	10.8746	5.13601	-0.00916618	-0.186796	radar	6.66741	-9.90413	11.2255	-10.0976	10.8772	0.0268078	-0.00222002
1477010467400000	-9.77697	10.9207	5.15447	0.00105388	-0.164389	lidar	2.01985	-9.83445	11.1032	-9.83808	10.8837	0.022703	-0.00172384
1477010467450000	-9.54351	10.903	5.11218	-0.0120233	-0.167091	radar	4.03799	-10.195	10.3498	-9.57852	10.8891	0.0189341	-0.00130726
1477010467500000	-9.28381	10.9281	5.126	-0.00896923	-0.154177	lidar	0.662392	-9.3066	11.0348	-9.31887	10.8936	0.0155026	-0.000963497
1477010467550000	-9.03636	10.9097	5.10145	-0.0184788	-0.149822	radar	2.67279	-9.2226	10.3527	-9.05915	10.8972	0.01241	-0.000685715
1477010467600000	-8.77344	10.9398	5.12193	-0.0119927	-0.134127	lidar	0.973664	-8.78899	11.0707	-8.79937	10.9001	0.00965769	-0.000467005
1477010467650000	-8.53174	10.8981	5.09064	-0.0326697	-0.148316	radar	6.47554	-8.83914	10.0319	-8.53954	10.9023	0.00724685	-0.000300407
1477010467700000	-8.36024	10.8208	4.95828	-0.0677583	-0.179575	lidar	5.64214	-8.62045	10.6577	-8.27965	10.9039	0.00517849	-0.000178909
1477010467750000	-8.10789	10.8345	4.95565	-0.0564291	-0.144738	radar	1.44737	-7.91543	11.1157	-8.01974	10.905	0.00345352	-9.54602e-05
1477010467800000	-7.78069	10.8763	5.08052	-0.0396375	-0.117059	lidar	4.9532	-7.51971	11.0005	-7.75979	10.9057	0.00207268	-4.2972e-05
1477010467850000	-7.51818	10.8774	5.07852	-0.030956	-0.0860997	radar	2.05665	-7.25987	10.6458	-7.49981	10.9061	0.00103654	-1.43276e-05
1477010467900000	-7.24509	10.8639	5.10489	-0.0367978	-0.0877023	lidar	0.544674	-7.15631	10.815	-7.23983	10.9063	0.000345558	-2.3883e-06
1477010467950000	-7.00476	10.8984	5.06668	-0.00785562	-0.0256904	radar	3.78987	-7.39396	11.0181	-6.97983	10.9064	-1.50937e-15	-5.33996e-31
