1477010448650000	19.8549	14.9616	4.86568	1.89902	0.552693	radar	3.4126	20.1149	14.0165	19.8655	14.9202	1.60206	0.970706
1477010448700000	19.824	15.1804	4.83203	1.90819	0.533912	lidar	2.1822	20.0208	15.2053	19.7908	15.1486	1.62446	0.986298
1477010448750000	19.6904	15.3908	4.81518	1.98673	0.640077	radar	7.8266	20.0157	15.3443	19.7099	15.3749	1.64696	1.00181
1477010448800000	19.66	15.5812	4.7439	1.99478	0.616466	lidar	3.70471	19.9131	15.554	19.6229	15.5989	1.66955	1.01724
1477010448850000	19.566	15.7874	4.7298	2.02073	0.606871	radar	1.37204	19.9388	15.0864	19.5298	15.8203	1.69225	1.03258
1477010448900000	19.4625	16.0001	4.73056	2.05002	0.605712	lidar	0.0130637	19.4748	16.0098	19.4307	16.039	1.71504	1.04782
1477010448950000	19.3612	16.209	4.72745	2.06452	0.570405	radar	1.86062	19.1556	16.0022	19.3257	16.255	1.73794	1.06294
1477010449000000	19.2516	16.3869	4.68606	2.09447	0.573196	lidar	0.7386	19.238	16.2719	19.2148	16.4679	1.76093	1.07795
1477010449050000	19.1332	16.5842	4.67985	2.12414	0.576238	radar	0.281396	19.4007	16.2962	19.0981	16.6777	1.78402	1.09283
1477010449100000	19.0038	16.793	4.69768	2.15262	0.575359	lidar	0.117039	19.0029	16.8387	18.9757	16.8841	1.80721	1.10758
1477010449150000	18.8465	16.9848	4.71186	2.21306	0.64436	radar	6.4608	18.8373	17.7112	18.8477	17.0872	1.83051	1.12218
1477010449200000	18.6743	17.2171	4.7914	2.24734	0.644172	lidar	1.79763	18.6148	17.3832	18.7142	17.2866	1.8539	1.13664
1477010449250000	18.5722	17.4224	4.77274	2.22933	0.543967	radar	6.14793	18.8177	17.0316	18.5752	17.4822	1.8774	1.15093
1477010449300000	18.3597	17.6124	4.8272	2.27647	0.563299	lidar	3.82555	18.1023	17.5529	18.4309	17.674	1.90099	1.16505
1477010449350000	18.2236	17.8042	4.81833	2.27851	0.508862	radar	2.33354	18.2749	17.4877	18.2814	17.8617	1.92469	1.179
1477010449400000	18.092	17.9908	4.80221	2.29445	0.499382	lidar	0.904768	18.2094	18.0461	18.1268	18.0453	1.94848	1.19276
