time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010465550000	nan	nan	nan	nan	nan	radar	nan	-18.5719	10.2069	-19.1542	9.27409	0.374953	-0.120934
1477010465600000	nan	nan	nan	nan	nan	lidar	nan	-18.6786	9.19191	-18.9193	9.36959	0.360764	-0.114085
1477010465650000	nan	nan	nan	nan	nan	radar	nan	-19.2825	8.98189	-18.6827	9.46154	0.346788	-0.10747
1477010465700000	nan	nan	nan	nan	nan	lidar	nan	-18.4242	9.46852	-18.4446	9.54997	0.333028	-0.101089
1477010465750000	nan	nan	nan	nan	nan	radar	nan	-18.1634	8.72444	-18.2049	9.63492	0.31949	-0.0949386
1477010465800000	nan	nan	nan	nan	nan	lidar	nan	-17.7736	9.72478	-17.9639	9.71643	0.306177	-0.0890185
1477010465850000	nan	nan	nan	nan	nan	radar	nan	-17.2296	9.97767	-17.7214	9.79457	0.293093	-0.0833268
1477010465900000	nan	nan	nan	nan	nan	lidar	nan	-17.3436	9.88109	-17.4777	9.86936	0.280243	-0.0778614
1477010465950000	nan	nan	nan	nan	nan	radar	nan	-17.1554	10.212	-17.2328	9.94087	0.267631	-0.0726202
1477010466000000	nan	nan	nan	nan	nan	lidar	nan	-16.8876	10.145	-16.9868	10.0091	0.255261	-0.0676008
1477010466050000	nan	nan	nan	nan	nan	radar	nan	-16.5958	10.1078	-16.7396	10.0743	0.243136	-0.0628006
1477010466100000	nan	nan	nan	nan	nan	lidar	nan	-16.5153	10.3091	-16.4915	10.1363	0.231263	-0.0582168
1477010466150000	nan	nan	nan	nan	nan	radar	nan	-16.09	10.5824	-16.2424	10.1952	0.219643	-0.0538466
1477010466200000	nan	nan	nan	nan	nan	lidar	nan	-16.0059	10.1843	-15.9924	10.2511	0.208282	-0.0496867
1477010466250000	nan	nan	nan	nan	nan	radar	nan	-15.7234	10.41	-15.7416	10.3041	0.197183	-0.0457339
1477010466300000	nan	nan	nan	nan	nan	lidar	nan	-15.5699	10.1904	-15.4899	10.3543	0.186351	-0.0419846
1477010466350000	nan	nan	nan	nan	nan	radar	nan	-14.2385	10.9109	-15.2376	10.4016	0.175789	-0.0384351
1477010466400000	nan	nan	nan	nan	nan	lidar	nan	-14.9365	10.4722	-14.9846	10.4462	0.165502	-0.0350815
1477010466450000	nan	nan	nan	nan	nan	radar	nan	-14.724	9.63506	-14.7309	10.4882	0.155493	-0.0319198
1477010466500000	nan	nan	nan	nan	nan	lidar	nan	-14.4088	10.222	-14.4766	10.5276	0.145766	-0.0289457
1477010466550000	nan	nan	nan	nan	nan	radar	nan	-13.9005	10.5238	-14.2218	10.5645	0.136324	-0.0261548
1477010466600000	nan	nan	nan	nan	nan	lidar	nan	-13.8049	10.9383	-13.9665	10.5989	0.127172	-0.0235425
1477010466650000	nan	nan	nan	nan	nan	radar	nan	-13.3956	10.7857	-13.7107	10.631	0.118313	-0.0211041
1477010466700000	nan	nan	nan	nan	nan	lidar	nan	-13.3556	10.5517	-13.4545	10.6608	0.10975	-0.0188347
1477010466750000	nan	nan	nan	nan	nan	radar	nan	-12.9374	10.8137	-13.1979	10.6884	0.101487	-0.0167293
1477010466800000	nan	nan	nan	nan	nan	lidar	nan	-12.9591	11.0099	-12.9409	10.7138	0.0935269	-0.0147826
1477010466850000	nan	nan	nan	nan	nan	radar	nan	-12.2518	11.2495	-12.6836	10.7373	0.0858731	-0.0129893
1477010466900000	nan	nan	nan	nan	nan	lidar	nan	-12.3713	10.6091	-12.426	10.7587	0.0785286	-0.0113439
1477010466950000	nan	nan	nan	nan	nan	radar	nan	-11.9352	10.9161	-12.1681	10.7783	0.0714965	-0.0098407
1477010467000000	nan	nan	nan	nan	nan	lidar	nan	-11.9451	11.0515	-11.91	10.7961	0.0647797	-0.00847403
1477010467050000	nan	nan	nan	nan	nan	radar	nan	-10.9703	10.9676	-11.6516	10.8121	0.0583809	-0.00723797
1477010467100000	nan	nan	nan	nan	nan	lidar	nan	-11.4548	10.9407	-11.393	10.8265	0.0523028	-0.00612651
1477010467150000	nan	nan	nan	nan	nan	radar	nan	-11.3472	10.5111	-11.1342	10.8394	0.046548	-0.00513352
1477010467200000	nan	nan	nan	nan	nan	lidar	nan	-10.6009	10.6822	-10.8753	10.8509	0.0411189	-0.00425277
1477010467250000	nan	nan	nan	nan	nan	radar	nan	-10.6563	10.8369	-10.6161	10.8609	0.0360177	-0.00347791
1477010467300000	nan	nan	nan	nan	nan	lidar	nan	-10.4142	10.8747	-10.3569	10.8697	0.0312467	-0.00280251
1477010467350000	nan	nan	nan	nan	nan	radar	nan	-9.90413	11.2255	-10.0976	10.8772	0.0268078	-0.00222002
1477010467400000	nan	nan	nan	nan	nan	lidar	nan	-9.83445	11.1032	-9.83808	10.8837	0.022703	-0.00172384
1477010467450000	nan	nan	nan	nan	nan	radar	nan	-10.195	10.3498	-9.57852	10.8891	0.0189341	-0.00130726
1477010467500000	nan	nan	nan	nan	nan	lidar	nan	-9.3066	11.0348	-9.31887	10.8936	0.0155026	-0.000963497
1477010467550000	nan	nan	nan	nan	nan	radar	nan	-9.2226	10.3527	-9.05915	10.8972	0.01241	-0.000685715
1477010467600000	nan	nan	nan	nan	nan	lidar	nan	-8.78899	11.0707	-8.79937	10.9001	0.00965769	-0.000467005
1477010467650000	nan	nan	nan	nan	nan	radar	nan	-8.83914	10.0319	-8.53954	10.9023	0.00724685	-0.000300407
1477010467700000	nan	nan	nan	nan	nan	lidar	nan	-8.62045	10.6577	-8.27965	10.9039	0.00517849	-0.000178909
1477010467750000	nan	nan	nan	nan	nan	radar	nan	-7.91543	11.1157	-8.01974	10.905	0.00345352	-9.54602e-05
1477010467800000	nan	nan	nan	nan	nan	lida
